match_id,slot,player,hero_id,hero_name,side,hero_attack,hero_attribute,team,lane,farmer,lane_type,opponent_lane_type,lh_minute_1,lh_minute_2,lh_minute_3,lh_minute_4,lh_minute_5,lh_minute_6,lh_minute_7,lh_minute_8,lh_minute_9,lh_minute_10,lh_minute_11,lh_minute_12,lh_minute_13,lh_minute_14,lh_minute_15,denies_minute_1,denies_minute_2,denies_minute_3,denies_minute_4,denies_minute_5,denies_minute_6,denies_minute_7,denies_minute_8,denies_minute_9,denies_minute_10,denies_minute_11,denies_minute_12,denies_minute_13,denies_minute_14,denies_minute_15,level_minute_1,level_minute_2,level_minute_3,level_minute_4,level_minute_5,level_minute_6,level_minute_7,level_minute_8,level_minute_9,level_minute_10,level_minute_11,level_minute_12,level_minute_13,level_minute_14,level_minute_15,kill_minute_1,kill_minute_2,kill_minute_3,kill_minute_4,kill_minute_5,kill_minute_6,kill_minute_7,kill_minute_8,kill_minute_9,kill_minute_10,kill_minute_11,kill_minute_12,kill_minute_13,kill_minute_14,kill_minute_15,death_minute_1,death_minute_2,death_minute_3,death_minute_4,death_minute_5,death_minute_6,death_minute_7,death_minute_8,death_minute_9,death_minute_10,death_minute_11,death_minute_12,death_minute_13,death_minute_14,death_minute_15,assist_minute_1,assist_minute_2,assist_minute_3,assist_minute_4,assist_minute_5,assist_minute_6,assist_minute_7,assist_minute_8,assist_minute_9,assist_minute_10,assist_minute_11,assist_minute_12,assist_minute_13,assist_minute_14,assist_minute_15,neutral_gold_minute_1,neutral_gold_minute_2,neutral_gold_minute_3,neutral_gold_minute_4,neutral_gold_minute_5,neutral_gold_minute_6,neutral_gold_minute_7,neutral_gold_minute_8,neutral_gold_minute_9,neutral_gold_minute_10,neutral_gold_minute_11,neutral_gold_minute_12,neutral_gold_minute_13,neutral_gold_minute_14,neutral_gold_minute_15,runes_minute_1,runes_minute_2,runes_minute_3,runes_minute_4,runes_minute_5,runes_minute_6,runes_minute_7,runes_minute_8,runes_minute_9,runes_minute_10,runes_minute_11,runes_minute_12,runes_minute_13,runes_minute_14,runes_minute_15,hero_damage_minute_1,hero_damage_minute_2,hero_damage_minute_3,hero_damage_minute_4,hero_damage_minute_5,hero_damage_minute_6,hero_damage_minute_7,hero_damage_minute_8,hero_damage_minute_9,hero_damage_minute_10,hero_damage_minute_11,hero_damage_minute_12,hero_damage_minute_13,hero_damage_minute_14,hero_damage_minute_15,tower_damage_minute_1,tower_damage_minute_2,tower_damage_minute_3,tower_damage_minute_4,tower_damage_minute_5,tower_damage_minute_6,tower_damage_minute_7,tower_damage_minute_8,tower_damage_minute_9,tower_damage_minute_10,tower_damage_minute_11,tower_damage_minute_12,tower_damage_minute_13,tower_damage_minute_14,tower_damage_minute_15,lane_score_minute_1,lane_score_minute_2,lane_score_minute_3,lane_score_minute_4,lane_score_minute_5,lane_score_minute_6,lane_score_minute_7,lane_score_minute_8,lane_score_minute_9,lane_score_minute_10,lane_score_minute_11,lane_score_minute_12,lane_score_minute_13,lane_score_minute_14,lane_score_minute_15,gpm_minute_1,gpm_minute_2,gpm_minute_3,gpm_minute_4,gpm_minute_5,gpm_minute_6,gpm_minute_7,gpm_minute_8,gpm_minute_9,gpm_minute_10,gpm_minute_11,gpm_minute_12,gpm_minute_13,gpm_minute_14,gpm_minute_15
262504787,4,ixmike88,5,Crystal Maiden,Radiant,Ranged,Intelligence,Liquid,bot,,tri safe lane,tri hard lane,0,0,0,0,0,0,0,1,3,8,8,9,9,10,10,0,0,0,0,1,1,1,1,2,4,4,4,4,4,4,1,1,2,2,3,3,3,4,5,5,5,6,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,3,3,0,0,2,4,4,4,6,6,6,6,6,8,8,10,10,0,0,0,0,0,80,80,80,80,80,80,80,80,213,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,540,794,794,794,1023,1023,1023,1023,1179,1559,1559,1939,1939,0,0,0,0,0,0,0,0,0,57,57,162,162,162,162,0,1,-6,-3,-2,-2,1,2,5,12,3,12,12,4,4,75,75,95,105,99,108,108,109,144,186,200,229,217,220,241
262504787,5,Mushi,19,Tiny,Dire,Melee,Strength,Orange,mid,1,solo mid,solo mid,1,6,10,14,21,28,29,30,32,38,38,41,42,45,45,0,1,2,2,3,3,4,4,4,5,5,5,5,5,5,2,3,4,5,5,6,7,7,7,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,101,173,325,875,875,1606,1606,2116,2116,2116,2343,3855,3855,4337,4337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,13,21,29,44,46,48,50,57,60,58,59,53,53,115,206,219,227,259,296,271,252,243,252,239,238,229,228,217
262504787,6,Net,88,Nyx Assassin,Dire,Melee,Intelligence,Orange,bot,,tri hard lane,tri safe lane,0,0,0,0,0,0,2,2,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,3,3,4,4,4,5,5,6,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,2,2,2,3,4,4,4,4,5,5,6,6,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,115,115,115,115,115,115,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,359,359,359,359,359,464,645,645,878,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-20,-20,-16,-24,-34,-34,-34,-25,-33,-33,-39,-39,75,75,75,75,75,92,101,98,108,105,124,126,122,127,123
262504787,7,XtiNcT,92,Visage,Dire,Ranged,Intelligence,Orange,bot,,tri hard lane,tri safe lane,0,1,1,1,1,1,1,5,9,9,9,9,9,9,9,2,2,2,3,3,3,3,5,10,10,10,10,10,10,10,1,2,3,3,3,4,4,5,5,5,6,6,6,6,6,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,1,1,1,2,2,2,2,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,63,63,63,63,63,63,63,63,63,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,153,227,769,819,819,1179,1528,1528,1528,1528,1786,2218,2218,3250,3250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,15,7,7,8,-1,5,14,14,17,18,18,20,20,75,98,163,141,128,129,122,137,148,141,140,138,133,147,143
262504787,8,kYxY,72,Gyrocopter,Dire,Ranged,Agility,Orange,bot,1,tri hard lane,tri safe lane,3,8,11,19,19,23,24,29,36,40,47,54,57,64,71,2,4,4,6,6,6,6,6,6,6,6,6,6,6,6,1,2,2,3,3,4,4,5,6,6,7,8,8,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,3,3,4,4,4,4,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,80,291,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,192,812,812,987,1363,1363,1363,1363,2186,2186,2461,2461,2461,0,0,0,0,0,0,0,0,0,47,47,156,156,156,156,5,12,6,18,18,12,5,10,17,21,22,31,34,41,48,197,248,234,281,240,244,226,241,255,255,271,281,281,303,311
262504787,9,Ohaiyo,55,Dark Seer,Dire,Melee,Intelligence,Orange,top,1,solo safe lane,solo hard lane,2,6,13,20,22,24,26,26,28,30,30,30,38,44,47,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,6,7,7,7,7,7,7,8,8,9,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,125,193,193,193,193,193,193,193,193,193,193,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,302,506,825,825,910,1247,1413,1473,1491,1599,2169,2253,2937,2943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,15,24,26,37,40,40,43,45,37,29,37,49,42,163,203,264,335,315,333,309,280,268,257,243,229,244,262,261
262509769,0,Hao,67,Spectre,Radiant,Melee,Agility,TongFu,bot,1,tri safe lane,solo hard lane,4,12,21,28,35,39,45,51,54,55,64,66,69,73,73,0,5,10,14,21,21,24,24,24,25,25,25,25,25,25,1,3,4,5,5,7,7,8,8,8,9,9,11,11,12,0,0,0,0,0,2,2,2,3,3,3,3,6,7,7,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,0,0,0,0,0,0,0,1,1,1,1,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,874,874,1359,1765,1806,3012,3012,4747,6022,6932,0,0,0,0,0,0,0,43,65,65,65,65,65,285,285,4,17,31,42,56,80,89,101,114,107,110,112,149,168,178,254,339,382,381,384,447,431,433,474,445,451,427,476,480,467
262509769,1,KingJ,54,Lifestealer,Radiant,Melee,Strength,TongFu,top,1,solo hard lane,dual safe + jungler,0,5,10,11,16,16,20,20,26,31,38,38,38,38,38,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,3,4,5,5,5,6,6,7,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,3,4,0,0,0,0,0,0,0,1,1,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,33,55,191,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,386,386,386,710,790,790,982,982,982,1814,1814,1814,2334,3116,0,0,0,0,0,0,0,16,48,48,48,48,48,48,48,0,6,12,13,19,10,14,18,24,29,30,30,20,28,20,75,192,227,202,219,195,204,202,246,252,264,251,239,253,241
262509769,2,SanSheng,79,Shadow Demon,Radiant,Ranged,Intelligence,TongFu,bot,,tri safe lane,solo hard lane,0,0,0,0,0,5,6,7,11,14,15,16,16,16,19,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,4,5,5,6,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,2,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,171,171,171,171,223,275,275,275,525,1371,1408,2681,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,0,0,3,3,4,9,10,12,16,19,20,26,28,18,38,75,75,102,95,94,127,126,125,170,173,174,178,170,163,190
262509769,3,Banana,52,Leshrac,Radiant,Ranged,Intelligence,TongFu,bot,,tri safe lane,solo hard lane,0,0,0,0,0,1,2,3,3,4,4,5,5,6,7,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,1,1,2,2,2,3,4,5,5,6,6,6,7,8,9,0,0,1,1,1,1,1,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,4,4,6,0,0,0,0,0,46,46,46,46,118,118,118,118,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,185,185,185,185,273,454,514,514,980,1808,1808,3943,0,0,0,0,0,0,0,44,210,210,210,210,210,210,210,0,0,13,13,13,14,16,28,39,40,40,46,45,46,71,100,88,229,190,167,175,167,194,243,241,226,226,236,228,254
262509769,4,Mu,55,Dark Seer,Radiant,Melee,Intelligence,TongFu,mid,1,solo mid,solo mid,3,8,17,20,29,37,39,45,46,51,56,57,57,58,58,0,1,3,3,4,4,4,4,4,5,5,5,5,5,5,2,3,4,5,6,7,8,8,8,9,9,9,9,9,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,1,1,1,1,1,2,2,2,2,4,4,5,0,0,0,76,149,149,302,302,302,302,302,302,302,302,302,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,280,508,957,957,957,1147,1508,1508,1713,1853,1853,2196,3756,3756,4247,0,0,0,0,0,0,0,59,156,156,156,156,156,273,273,4,11,26,29,39,48,51,59,66,72,77,88,84,76,87,215,254,353,336,384,392,381,377,395,384,377,377,357,340,341
262509769,5,NS,33,Enigma,Dire,Ranged,Intelligence,VP,jungle,,dual safe + jungler,solo hard lane,0,0,0,0,0,0,0,0,6,6,6,7,7,7,9,1,1,1,1,1,1,3,4,4,5,6,7,7,7,7,3,4,5,5,6,6,7,7,8,8,8,8,9,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,3,3,4,4,5,0,0,0,0,0,1,1,1,1,2,2,2,4,4,4,91,296,610,942,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,240,240,456,741,789,789,1030,1503,1503,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,15,22,25,21,23,15,12,13,14,17,15,15,12,957,618,542,508,446,415,386,390,386,355,350,340,347,328,328
262509769,6,Illidan,48,Luna,Dire,Ranged,Agility,VP,top,1,dual safe + jungler,solo hard lane,4,12,14,21,27,29,34,42,46,49,52,52,52,54,54,0,2,5,7,7,7,10,10,10,11,11,11,11,11,11,3,4,4,5,6,6,7,7,8,8,9,9,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,3,3,5,6,6,0,0,0,0,152,152,152,152,152,211,298,298,298,298,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,114,114,359,745,745,745,745,745,970,2062,2062,3622,4175,4879,0,0,0,0,0,0,0,295,295,295,295,295,295,295,701,4,14,19,29,36,38,46,57,61,66,82,82,101,119,116,462,444,350,358,384,347,338,386,370,360,379,354,386,404,382
262509769,7,KSi,53,Furion,Dire,Ranged,Intelligence,VP,bot,1,solo hard lane,tri safe lane,0,0,0,0,0,0,0,0,0,0,2,2,4,4,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,5,7,8,8,9,9,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,0,0,0,0,0,101,304,382,405,664,773,1021,1021,1179,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,802,1946,1946,2622,0,0,0,0,0,0,0,336,356,356,356,356,356,356,565,0,1,1,1,1,1,1,9,10,10,29,29,36,36,32,275,175,142,125,115,125,147,198,187,202,265,270,303,311,299
262509769,8,ARS-ART,20,Vengeful Spirit,Dire,Ranged,Agility,VP,top,,dual safe + jungler,solo hard lane,0,0,0,0,0,0,0,0,1,4,7,8,9,11,11,0,0,2,3,3,3,3,3,3,4,4,4,4,4,4,2,3,3,4,5,5,5,6,6,7,7,7,8,9,9,0,0,0,0,0,1,1,1,1,1,1,1,2,3,3,0,0,0,0,0,1,1,1,1,1,1,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,33,78,173,173,173,173,233,233,233,233,233,233,233,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,268,878,878,878,977,1208,1208,1208,1208,1208,1541,1784,2729,3147,3780,0,0,0,0,0,0,0,189,189,189,189,189,189,189,314,1,3,5,6,6,6,6,7,8,12,17,8,26,32,41,275,192,168,168,150,178,163,193,185,187,190,184,268,288,282
262509769,9,Crazy,38,Beastmaster,Dire,Melee,Strength,VP,mid,1,solo mid,solo mid,0,4,7,15,19,23,31,35,35,37,38,47,47,49,51,0,0,1,1,1,3,4,4,4,4,4,4,4,4,4,3,4,4,5,6,7,7,8,8,9,11,11,11,11,12,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,5,6,6,0,0,0,0,68,68,68,68,68,68,68,68,68,68,68,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,220,315,926,1088,1088,1300,1404,1404,1404,1857,2283,2497,3161,3584,4672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,10,14,20,30,34,34,50,62,71,70,77,92,275,272,247,290,304,295,315,339,325,370,372,384,388,383,386
262511470,0,MiSeRY,5,Crystal Maiden,Radiant,Ranged,Intelligence,LGD.int,bot,,tri safe lane,solo hard lane,0,0,0,0,0,0,0,0,2,2,3,5,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,3,4,4,4,4,5,5,5,6,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,49,49,49,120,201,201,201,201,201,201,201,201,201,201,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,231,231,306,306,306,306,306,306,306,642,1045,1045,1045,1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,6,6,8,8,10,16,8,8,17,174,124,108,118,125,117,111,106,112,108,109,118,120,117,120
262511470,1,1437,92,Visage,Radiant,Ranged,Intelligence,LGD.int,bot,,tri safe lane,solo hard lane,0,0,0,0,1,2,2,5,7,7,8,8,8,9,9,0,0,0,1,1,1,1,1,2,2,2,2,2,2,3,1,2,2,2,3,4,4,5,6,6,7,7,7,7,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,4,0,61,119,119,119,119,119,119,119,119,119,119,119,119,119,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,118,118,198,198,198,345,345,345,345,534,534,1995,2670,2677,2928,0,0,0,0,0,0,0,0,0,0,208,208,208,208,251,13,13,15,16,17,18,18,21,24,28,31,38,40,42,51,484,310,251,207,190,178,163,168,167,167,163,160,153,151,149
262511470,2,G,54,Lifestealer,Radiant,Melee,Strength,LGD.int,mid,1,solo mid,solo mid,1,9,14,20,30,35,42,49,55,59,59,59,65,67,72,1,4,5,5,6,6,6,7,7,7,7,7,8,8,8,1,3,4,5,6,6,7,8,8,8,8,9,9,9,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,147,147,147,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,136,600,600,751,751,751,751,751,1042,1042,1852,1964,1964,3344,0,0,0,0,0,0,0,0,0,0,22,22,22,22,22,2,13,21,17,29,34,41,49,55,63,63,75,82,84,111,122,276,284,296,340,335,342,352,352,350,325,340,340,327,366
262511470,3,Brax,65,Batrider,Radiant,Ranged,Intelligence,LGD.int,jungle,,jungler,solo hard lane,0,0,0,0,0,0,0,0,0,2,2,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,5,6,7,8,9,9,9,9,9,9,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,29,99,600,766,1084,1393,1709,2222,2534,2534,2534,2534,2534,2534,2534,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,178,178,178,178,178,178,178,178,178,337,337,1107,1107,1107,2216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,16,20,27,36,43,55,62,75,75,80,82,82,90,154,150,292,279,302,316,326,359,362,366,340,322,310,293,285
262511470,4,Pajkatt,11,Shadow Fiend,Radiant,Ranged,Agility,LGD.int,bot,1,tri safe lane,solo hard lane,4,12,17,23,32,39,47,54,57,64,64,69,70,77,85,3,8,15,21,23,27,29,29,29,29,29,29,29,29,30,2,3,4,4,5,6,7,7,8,8,8,9,9,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,92,92,92,92,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,185,185,759,912,991,991,1482,1482,1945,1945,2029,2029,0,0,0,0,0,280,280,280,280,549,549,549,549,549,549,7,20,32,45,56,71,82,89,92,103,103,102,103,110,122,257,342,325,327,357,362,372,379,360,372,345,349,331,335,347
262511470,5,Luo,39,Queen of Pain,Dire,Ranged,Intelligence,Rattlesnake,top,1,dual safe + jungler,abandoned,3,13,18,27,33,41,46,49,52,52,56,68,76,80,84,2,4,5,5,6,8,8,8,8,8,8,9,10,10,10,1,3,4,5,5,6,7,7,7,8,8,8,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,168,168,168,803,1098,1098,1256,1403,1532,0,0,210,210,452,511,511,511,511,511,548,548,548,548,572,5,17,25,34,44,55,60,63,66,68,73,86,96,100,105,204,367,345,381,425,476,448,423,399,367,357,382,386,377,374
262511470,6,Icy,62,Bounty Hunter,Dire,Melee,Agility,Rattlesnake,bot,1,solo hard lane,tri safe lane,0,0,0,1,1,7,10,15,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,4,5,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,125,125,125,234,234,234,234,234,537,537,847,847,847,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-9,-8,-2,1,6,7,8,8,12,12,12,2,75,75,75,87,137,222,221,230,221,207,195,230,218,208,206
262511470,7,Kabu,66,Chen,Dire,Ranged,Intelligence,Rattlesnake,jungle,,dual safe + jungler,abandoned,0,0,0,0,1,1,1,1,1,1,1,1,3,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,4,4,5,6,6,7,8,8,8,8,8,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,189,333,361,361,423,607,805,872,1021,1253,1253,1253,1296,1319,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,78,78,78,377,377,377,377,377,377,377,377,1582,1821,1821,1928,0,0,0,0,596,689,689,689,689,689,689,689,689,716,777,3,8,11,21,33,40,44,49,50,54,62,69,72,73,76,75,170,186,224,280,327,317,312,293,286,288,278,269,258,261
262511470,8,LaNm,49,Dragon Knight,Dire,Both,Strength,Rattlesnake,mid,1,solo mid,solo mid,3,6,10,15,15,24,28,33,34,37,41,45,46,53,61,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,2,3,4,5,5,6,7,8,8,8,8,9,9,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,28,28,28,301,301,301,301,301,301,301,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,67,261,440,870,942,1240,1465,1465,1465,1915,1915,2318,2318,2318,2336,0,0,0,0,0,0,0,0,0,436,550,550,550,550,698,5,9,13,25,25,35,41,48,49,58,66,61,68,75,86,207,206,224,285,296,383,366,358,362,345,338,332,331,336,352
262511470,9,Sag,88,Nyx Assassin,Dire,Melee,Intelligence,Rattlesnake,top,,dual safe + jungler,abandoned,0,0,0,0,1,1,1,1,1,3,7,7,7,7,7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,5,5,6,6,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,63,117,181,181,181,181,298,318,318,318,318,318,318,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,671,1344,1344,1366,0,0,0,0,159,186,186,186,186,186,186,186,186,186,186,0,1,1,1,4,7,7,7,7,-1,4,8,19,19,9,75,106,114,120,172,208,189,189,179,178,188,187,198,189,188
262520546,0,Faith,83,Treant Protector,Radiant,Melee,Strength,iG,bot,,tri safe lane,tri hard lane,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,4,4,4,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,49,90,90,90,90,90,90,90,90,90,90,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,88,88,88,88,88,152,152,152,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-20,-20,-20,-15,-15,-15,-15,-10,-10,-9,-5,75,75,91,98,93,90,88,109,106,102,100,109,106,107,130
262520546,1,Zhou,67,Spectre,Radiant,Melee,Agility,iG,bot,1,tri safe lane,tri hard lane,1,4,6,6,10,14,16,17,19,22,32,38,47,56,59,1,2,4,4,4,4,6,7,7,7,8,8,8,9,9,1,2,3,3,4,5,5,5,6,6,7,8,8,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,2,2,2,3,3,4,4,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,268,271,495,525,531,799,799,1008,1008,2007,2007,2007,2906,0,0,0,0,0,0,0,0,0,0,0,88,88,88,299,2,6,15,15,26,30,34,27,29,36,47,61,70,80,98,120,166,215,180,230,233,222,210,205,215,246,264,280,294,328
262520546,2,YYF,98,Timbersaw,Radiant,Melee,Strength,iG,top,1,solo hard lane,solo safe lane,2,5,8,10,12,18,20,22,22,22,22,22,29,30,33,0,1,3,4,4,4,4,4,4,4,4,4,7,7,7,1,3,4,5,5,6,7,7,7,8,8,8,8,8,9,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,483,483,840,840,965,1065,1345,1725,1725,1725,1725,1725,2347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2,7,13,16,19,25,27,30,30,40,40,40,50,51,59,158,182,192,184,187,210,203,198,184,198,186,183,198,198,223
